"SERVICE POINT SOLUTIONS, S.A.",2007074372,20070601,-704000,1751000
"SERVICE POINT SOLUTIONS, S.A.",2008020491,20071201,-1557000,2258000
"SERVICE POINT SOLUTIONS, S.A.",2008080502,20080601,-50362000,114518000
"SERVICE POINT SOLUTIONS, S.A.",2009021956,20081201,-102168000,236085000
"SERVICE POINT SOLUTIONS, S.A.",2009108391,20090601,-48283000,111577000
"SERVICE POINT SOLUTIONS, S.A.",2010027919,20091201,-95530000,213788000
"SERVICE POINT SOLUTIONS, S.A.",2010109888,20100601,-44879000,104387000
"SERVICE POINT SOLUTIONS, S.A.",2011027958,20101201,-91582000,202746000
"SERVICE POINT SOLUTIONS, S.A.",2011115449,20110601,-43747000,109294000
"SERVICE POINT SOLUTIONS, S.A.",2012030564,20111201,-87761000,214526000
"SERVICE POINT SOLUTIONS, S.A.",2012123513,20120601,-45859000,105764000
"SERVICE POINT SOLUTIONS, S.A.",2013028139,20121201,-89105000,208847000
"SERVICE POINT SOLUTIONS, S.A.",2013115593,20130601,-39948000,92059000
"SERVICE POINT SOLUTIONS, S.A.",2014028743,20131201,-63986000,147207000
"SERVICE POINT SOLUTIONS, S.A.",2015014695,20140601,-2925000,4829000
"SERVICE POINT SOLUTIONS, S.A.",2015029192,20141201,-6067000,9388000
"SERVICE POINT SOLUTIONS, S.A.",2015103859,20150601,-2530000,4619000
"ENCE ENERGIA Y CELULOSA, S.A.",2005076381,20050601,-22702000,215440000
"ENCE ENERGIA Y CELULOSA, S.A.",2006018771,20051201,-47052000,454551000
"ENCE ENERGIA Y CELULOSA, S.A.",2006081165,20060601,-24426000,213150000
